P0 id;Nivel_PowerBI;Nivel_Qlik;Nivel_Tableau;Nivel_Metabase;Nivel_Looker;Nivel_Looker_Studio;Nivel_Amazon_Quicksight;Nivel_Alteryx;Nivel_Grafana;Nivel_Pentaho;Nivel_Excel;Domina_PowerBI;Domina_Qlik;Domina_Tableau;Domina_Metabase;Domina_Looker;Domina_Looker_Studio;Domina_Amazon_Quicksight;Domina_Alteryx;Domina_Grafana;Domina_Pentaho;Domina_Excel;UF;Idade
6nunmfmthjn0gcx6nun2tl3ayfcs2hcp;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;17-21
6nuyqcll2v9r6z9whoz6nuyqql6e0lww;0,5;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;MS;35-39
6oqsip2uq0qhu6r6oqvhdogoo2wdjf7x;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;MG;25-29
6p165s17avierbg91n86p16pfdvyoei0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;PR;30-34
6pphjy5h6fagqcnkw6pphj5taq6uwwen;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;1;0;0;0;0;0;0;0;0;MS;25-29
6pqc86biw91is2out6pqc61lein0hhpb;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;MG;25-29
6prtuklys2ab8bo1r6prtuklqb4wwuyr;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;0;0;0;0;0;0;0;0;0;0;0;SP;45-49
6pvc9ra1tty3fwwe6pvc9rrsqnz51yws;0,5;0,0;1,0;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0;0;1;0;0;0;0;0;0;0;0;AM;30-34
6pvrl57dux4ffehfq0l236pvrl52matx;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;PE;40-44
6pvrpxlfcuqjgu6pvocjf78tz23y2kve;0,5;0,0;0,0;0,0;0,5;0,0;0,5;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;SP;30-34
6qarfct8foodu6qagrp5ys1obafugx4d;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;55+
6r26kzyswyad1bi3vth6x26r26kzyswq;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;MG;40-44
6r9uc23g2ytqzk4nb356r9u0jqoqo16p;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;MG;25-29
6rat3lgphbcn1uun6raeax5skjwnfsae;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;PE;40-44
6rs6oof07rxvnqg036rs6oy38n7a46pq;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;30-34
6s8zw6s8cnaz5e5x1fr6s8zwo32c5vop;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;1;0;0;0;0;0;0;0;0;0;0;MG;25-29
6t407zallon3afy6p6nvur0t2m8thbkd;0,5;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;1;0;0;0;0;0;0;0;0;PR;30-34
6tc31qpred3yh4c96tc3j7lpa6dwktod;0,0;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;SP;22-24
6thzk4iqfra2f6thzku6l48kx796yob3;0,0;0,0;0,5;0,0;1,0;0,5;0,0;0,0;0,0;0,0;0,0;0;0;0;0;1;0;0;0;0;0;0;PR;35-39
6ug59wpn9ctb7uwhb8qb5yx7mhc6ug59;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;1;0;0;0;0;0;0;0;0;0;MG;25-29
6uqkpx6vji5j6hbdb6uqkptszmpmy462;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;SP;25-29
6usied43a3ig41g81ob6usiy2zrt0u1z;0,5;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;PR;22-24
6utd08ogvo2nq7s6utd083420gcykh5j;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;RJ;30-34
6w1hxfiupbusyby6w18ev2amvjdjvg90;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;17-21
6wj3ftwaiyidiyd408g23s6wj3ftv0v3;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;35-39
6xce4e0v6wd9nbqu6xce6pmhfddpjqja;0,0;0,0;1,0;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0;0;1;0;0;0;0;0;0;0;0;RS;40-44
6xhkufk822zdn2yk70lg6x9wdlox0oxl;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;50-54
6xootynowwwm0c6xo9yc6maglqseapxy;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;50-54
6yanzfehay6rvdtbl6h8mr6yanqaibqw;1,0;0,0;0,0;0,0;0,5;0,5;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;ES;30-34
70b87gvy74kodk2kiopzqz0a70b87gse;0,0;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;;25-29
70e5jnez1hihyhrevi70e5jnenr4iduk;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SC;35-39
717awn534xl21pi4dpg717awn5ma2vf0;0,0;0,0;1,0;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0;0;1;0;0;0;0;0;0;0;0;DF;35-39
718vekkm9lwd8b7kuhjni6kpb718vekk;0,0;0,0;0,0;0,0;1,0;0,5;0,0;0,0;0,0;0,0;0,0;0;0;0;0;1;0;0;0;0;0;0;DF;25-29
71e4hwl0a4luhrvoo71e4hqtyqi7fvzh;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;1;0;0;0;0;0;0;0;0;PR;25-29
71i5mjafoe2tduvrto3l71i5mjht458c;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;SP;17-21
71kyufup2jtafiz1i71kyuao1dzty935;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;30-34
71q207i3sc701rsgthhjm71q207i7qvt;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SC;30-34
724kl4qqf04ds4sbv724k17pl0oajv6k;1,0;0,0;0,0;0,0;0,5;0,5;0,0;0,0;0,0;0,0;0,5;1;0;0;0;0;0;0;0;0;0;0;SP;25-29
72b40emuf83p872li5jiuw5rtejhtph3;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;35-39
72d4tk09ifv7vkedf872d4tkwg33ekto;0,5;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;GO;30-34
72loczcvqn6vuwn72l5uedt46zjdju5b;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;40-44
72vh1mup244pp72vtkzkw5uk9dh99shs;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;30-34
72zxspe33xqva0beok72zxs8p21hfjv5;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;35-39
736qangzu7gm3fkkgn3736qatech5pbe;1,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;DF;25-29
73d8nc8e1jdvxn2l8o73d8nc8e51si9b;0,5;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,5;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;BA;30-34
73dp4yvondbk0poyxzaq73dp4ypqjoha;1,0;0,0;0,5;0,0;0,5;0,5;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;SP;35-39
73gb3q25sopssh2881bc73gb3onajpg1;0,5;0,0;0,0;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;SP;25-29
73la4i7oqe47rz1673lvx4lmo2ikjwt1;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;SP;17-21
73qhbe45vy63qslo73qhs59bpbpyo4vu;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;SP;35-39
73yu9oj20657ux8p73yu3v0lz7qpuyvw;0,5;0,0;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;RS;30-34
741dcfb0krpdz1l3wkfyn741d4lz1f6p;0,0;0,0;0,0;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;SP;25-29
74pfv3l906aljpzdp74pfumirvgf5sp3;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;DF;35-39
74ulztbg9075og4mc8974ulztokkkk69;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;35-39
74wtb8sr7vmjamq74wtbx109v9tu5q28;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;MG;45-49
754osrn5m2drx0duws4754osr8mqpjhg;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;30-34
75d6u2as14pob75dvarahlhshb23q5rn;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;PB;30-34
75djhedaevt037y0jiu2wgdl0xutr0iy;0,0;0,0;0,0;0,0;0,0;0,0;0,5;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;MG;25-29
75dre25lb3vwun2r975dre2uy008c9ht;0,0;0,0;0,5;0,0;0,0;0,0;1,0;0,5;0,0;0,0;0,0;0;0;0;0;0;0;1;0;0;0;0;SP;22-24
75tkbbmjp88w75t70u6neoocbs8benfb;1,0;0,0;0,0;0,0;0,5;0,5;0,0;0,5;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;CE;25-29
75zvmjypdr2mfa5175zvmjps5c9jpc1z;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;45-49
767ubw0cdedbn6y59wd767ub96b99h0w;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;SP;30-34
76es5dyolzbhff5472h76es5dy4rk0ub;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;MG;30-34
76ing36aeesrl39li76inz5wsae3jp80;0,0;0,0;1,0;0,0;0,5;0,0;0,0;0,0;0,5;0,0;0,0;0;0;1;0;0;0;0;0;0;0;0;SC;25-29
76o19d184rvdlq9e76orkvfbu65rshoz;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;PE;17-21
76x2z40d5637aft1sh6bm76x2z40ik5s;0,5;0,0;0,0;0,0;0,0;0,0;0,5;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;SP;25-29
76xg22a0qxkgdqnvs0d1ev76xg22a6v5;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;MG;30-34
77c28x2w202rcdnhs677c28x2nsfksye;0,0;0,0;0,5;0,0;0,5;0,5;0,0;0,0;0,0;0,0;0,5;0;0;0;0;0;0;0;0;0;0;0;SP;25-29
77ltv8y4s5zqkgy9877ltgjdq7scnp5j;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;RJ;30-34
77ylnaju3rsf23eq0r77ylxf2hu3wpno;0,5;0,0;0,5;0,0;0,5;0,5;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;RJ;25-29
786g10n0yvr48k7863byc9z4vf57igsr;0,0;0,0;0,0;0,5;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;PR;25-29
78dgdtvgt5piweh3o8c978dgdtmpjplp;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;RS;25-29
78sxkpwodh0rdo78sihuh36dwndh5af5;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;0;0;0;0;0;0;0;0;0;0;0;RS;30-34
78yryvfm3j8jmw3ilr878yryz7gqhuou;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;0;0;0;0;0;0;0;0;0;0;0;SP;22-24
794x3ljcfy744dvi0dyi794x3ljpjq58;0,5;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;SP;30-34
79d6rsextaer675epw79d7i7k9zaeqk9;0,0;0,0;0,0;0,0;1,0;0,5;0,0;0,0;0,5;0,0;0,0;0;0;0;0;1;0;0;0;0;0;0;DF;30-34
79gt4b263lf260x787dm379gt4b2ohxn;0,0;0,0;0,5;0,5;0,5;0,0;0,0;0,0;0,0;0,0;0,5;0;0;0;0;0;0;0;0;0;0;0;SP;25-29
79nftpto8yn0lybuu79nftx5uuziy5s6;0,0;0,0;0,0;0,5;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;1;0;0;0;0;0;0;MS;25-29
79yade8sr03l48q9979yadwksnt6cw63;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;35-39
7ag2eorsn8du8ha7ag2eh2znn0769smt;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;30-34
7ajj17mod3m4ekq1vn77ajjytb9gvyyp;1,0;0,0;0,5;0,0;0,0;0,0;0,0;0,5;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;SP;22-24
7aon1aqzm9jt957aontiindgp225raw5;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;RJ;35-39
7b0n0spte7fzy7b0ncfc0tq8tte6xes8;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;1;0;0;0;0;SP;50-54
7b672vrmqyak625e7b672m0smtji8h1l;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;PR;22-24
7bxgbkimznpentz4m7bxgb4thlek0sau;1,0;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,5;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;RS;40-44
7c2cwoplorez6vd437c2cb1mmjp5a7ja;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;RJ;22-24
7dji5udk66xchl9e0js7djih02203eim;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SC;55+
7drlmlzo9toisbl7drlml2a9hjgh7gky;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;SP;25-29
7dscjffz5u6i5gkj7d6l7rpu2wby83p6;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;0,0;1;0;0;0;0;0;0;0;0;0;0;CE;25-29
7e42hhk96wrccp097e42hhxbc281ww80;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;DF;40-44
7e4qff7ro1uyvqxgjmpeoh7e4qff7at9;0,5;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,5;0,0;0,0;0;0;0;1;0;0;0;0;0;0;0;PR;25-29
7eb9abjfwxrf7nof8b0w07x7eb9abjft;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;MT;22-24
7ebfhp44qt77evp2no30cflf98e6bvp2;1,0;0,0;0,0;0,0;0,5;0,5;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;SC;22-24
7eqc9ut5ds4i18qwez8x7eqc9qexru3n;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;1;0;0;0;0;0;0;0;0;0;0;RJ;30-34
7esgcbtlcmd8kcdqji7esgcbrq0w48gg;1,0;0,0;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,5;0,0;1;0;0;0;0;0;0;0;0;0;0;ES;25-29
7fen1u2apibir7nfcv7fen1i9gappllh;1,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;SP;30-34
7fglb9623pthskmyoup7fglb93ugdcsb;0,5;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;1;0;0;0;0;0;0;0;0;SP;25-29
7fvxmtol4mipwg02qfx7fvxp8q1041ve;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;BA;30-34
7fx61vzc548szeopmdi7fx6k1awwmd2u;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;DF;30-34
7g7sm94xiknudo42dh7g7sovondl88vp;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;RS;35-39
7hm385gmvufsm8s160pix7hm385vbto1;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;1;0;0;0;0;0;0;0;0;SP;30-34
7hpigaovx2hf7sr5rnc347hpigawpo59;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;SC;25-29
7huy33rkgqgvlwvdqx5pcd7huy33xkgn;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;PR;17-21
7i18w7z1holl667i1ocfs3f9tc1r8w8p;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;SP;30-34
7i2qjdoc4w38kgygv7i2qjdo2rpwh744;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;30-34
7i6casnagnv70tdxa7i66i0x80eo8i7t;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;RS;22-24
7ixsc8ua91dyza1ff7o7ixsc8e3z2srz;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;MG;22-24
7jb2o0ydgntx27xkb4fr5z9477jb2o0x;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;1;0;0;0;0;0;0;0;SP;30-34
7jcegbbxpo7bof0h0qicodw947jcegbb;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;SP;25-29
7jk4j2l6tdr3kdhi137jk4j2kvxaqpxm;1,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;SP;25-29
7jnlne3xk9mibt61dq7jnln4s7brg9dn;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;BA;25-29
7jp0wzpjdj04b781zt0a7jp0wzxrbpnj;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;RS;30-34
7jyhajbc5qw7oj7u7jyhafb1yik585q7;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;SP;30-34
7k5jzlezrk6myp6xtv87k5jzlg2zpfwl;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;MG;22-24
7kavtdwzv1i6eu4fmft7kavtftceu4g2;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;CE;25-29
7kcciyi7qfjp9ms7kcc5ug8f3o8xx5uv;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;MG;40-44
7kxr0j19ajhvh6gjx7kxr057q5134el9;0,0;0,0;0,5;0,0;0,0;0,0;0,5;0,0;0,0;0,0;0,5;0;0;0;0;0;0;0;0;0;0;0;RJ;22-24
7kzum053rohfi7kug7duvt3avqonmtxj;0,5;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;RS;35-39
7kzzjwt68vmn2oabvkfal7kzzjwl4wvv;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;MG;25-29
7kzzqw39zsgnw47ag7kzzqw0pcx0llsp;0,5;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;MG;25-29
7l1trmi5e4fze8nc8nfzyx7l1trmirgl;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;30-34
7lzf69hcv874whpafg57lzf691e4kizv;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;45-49
7m698ejn3rzv1jc7m698f3uop8wxsb0v;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;MG;25-29
7micxwxidr98f7mjl3u0urr5u3wehtua;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;25-29
7mon62nohxw64404diqy7mon3srbtq2q;0,0;0,0;0,0;0,0;1,0;0,5;0,0;0,0;0,5;0,0;0,0;0;0;0;0;1;0;0;0;0;0;0;SP;25-29
7n2a401t3vrrqkri3iwbs7n2a40jj37g;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;35-39
7n760cfmab3c447f7nm5ac2s9w7nptqj;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;25-29
7nf2w3vvt3chy9q7nfb9p1ktukrkrc95;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;50-54
7o6wx3yrj5js5bk0d7o6wx353ktv822d;0,0;0,0;1,0;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0;0;1;0;0;0;0;0;0;0;0;PR;35-39
7odcikpe6zzegk7ods6o27iw0ypph61s;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;30-34
7ok1a9p0rhxx6gkwv0evk7ok1a9orgcp;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;RS;35-39
7okntv0ue50f6lc47okntwecfjgqthi9;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;PE;50-54
7oravp3iya6j2bg77oravp89s1qbtdx4;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;1;0;0;0;0;0;0;0;0;0;0;BA;45-49
7owhywl14p8rg0ayobk7owhyv5710xk3;0,0;0,0;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;SP;25-29
7pcgz4jolr55g7pcgz112e1quww4egss;0,5;0,0;0,5;0,0;0,5;0,5;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;RS;25-29
7phxn9km7uhk16dn7phxe62l61001p6g;0,0;0,0;0,0;0,0;1,0;0,5;0,0;0,0;0,0;0,0;0,0;0;0;0;0;1;0;0;0;0;0;0;CE;25-29
7prn2s0lnxkuhvb4pt97prn2seuf0wbg;0,0;0,0;0,0;0,0;1,0;0,5;0,0;0,0;0,0;0,0;0,0;0;0;0;0;1;0;0;0;0;0;0;MG;25-29
7q6n1fhbmq4wmo7q6nkok5ocisa6au87;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;RJ;40-44
7qar643fmzpalraco7qar6487e6av7p5;0,0;0,0;0,0;0,5;0,5;0,5;0,5;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;SP;35-39
7qbivblzysiv4zuq7qgpt5bqy3dsncvr;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;BA;25-29
7qnz7u5pwdrryqn7qnz6umzqg56vlr0v;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;0,0;0;1;0;0;0;0;0;0;0;0;0;GO;30-34
7qut4wgkbe65qhdd7qutbjpov3k6s27j;0,5;0,0;0,5;0,0;0,5;0,5;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;PE;30-34
7qvd3b4qpntt6q97qvdbkv6vvojoj12u;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;RS;35-39
7r9xq4kre9d0mi8xnrj7r9xq435drbrc;0,5;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,5;0,0;0,0;0;0;0;0;1;0;0;0;0;0;0;SP;30-34
7rerws1dgppq42sfppnx7rerwsr32woj;0,0;0,0;0,5;0,0;0,0;0,0;0,5;0,0;0,0;0,0;0,5;0;0;0;0;0;0;0;0;0;0;0;SP;30-34
7rhlplw0kudv4joj7rhlplvl61t7o51n;0,0;0,0;0,5;0,0;1,0;0,5;0,0;0,0;0,0;0,0;0,0;0;0;0;0;1;0;0;0;0;0;0;PR;30-34
7rk2axc7kh0q3artjgcer7rk28kxco00;0,5;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;1;0;0;0;0;0;0;SP;25-29
7ruy18vlpqew57rag3vk6c3g7e52myag;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;MG;22-24
7sqfkcnm47at9n7spwm05x95m9gqy2pp;1,0;0,0;0,0;0,0;0,5;0,5;0,0;0,0;0,0;0,0;0,5;1;0;0;0;0;0;0;0;0;0;0;SP;25-29
7sz2yjbbuur19jbk4i7sz2yj39t9mtip;0,0;0,0;0,0;0,0;0,5;0,0;0,0;0,0;0,5;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;SP;30-34
7tcy3z7lblduzszctq7tcy3ii3oi6ocg;0,5;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;1;0;0;0;0;0;0;0;0;0;PE;25-29
7tdftt9hna013w4avpnw4r7tdt5gy2jv;1,0;0,0;0,0;0,0;0,5;0,5;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;ES;25-29
7tdz9kcsuufdzpb9apu7tdz9kc1avtc0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;RS;22-24
